Date,Open,High,Low,Close,Adj Close,Volume
11/15/1985,0.089286,0.090402,0.088728003,0.088728003,0.06893827,81580800
11/18/1985,0.088728003,0.089286,0.088728003,0.088728003,0.06893827,64556800
11/19/1985,0.088728003,0.089286,0.085937999,0.085937999,0.066770568,94326400
11/20/1985,0.085937999,0.086496003,0.084821001,0.084821001,0.06590271,99075200
11/21/1985,0.084821001,0.085937999,0.084821001,0.084821001,0.06590271,102950400
11/22/1985,0.084821001,0.085937999,0.084262997,0.084821001,0.06590271,128755200
11/25/1985,0.084821001,0.085937999,0.084821001,0.085378997,0.066336267,97193600
11/26/1985,0.085378997,0.087053999,0.084821001,0.086496003,0.067204081,164460800
11/27/1985,0.086496003,0.089844003,0.085937999,0.089286,0.069371849,191721600
11/29/1985,0.089286,0.089844003,0.088728003,0.089844003,0.069805413,99030400
12/2/1985,0.089844003,0.090402,0.089286,0.090402,0.070238926,100195200
12/3/1985,0.090402,0.090960003,0.089286,0.089844003,0.069805413,155075200
12/4/1985,0.089844003,0.092076004,0.089844003,0.091518,0.071106046,165110400
12/5/1985,0.091518,0.092634,0.089286,0.089844003,0.069805413,125148800
12/6/1985,0.089844003,0.089844003,0.087612003,0.088169999,0.068504773,65452800
12/9/1985,0.088169999,0.089286,0.085937999,0.086496003,0.067204081,139865600
12/10/1985,0.086496003,0.087612003,0.085937999,0.087053999,0.067637712,200905600
12/11/1985,0.087053999,0.089844003,0.087053999,0.088169999,0.068504773,237619200
12/12/1985,0.088728003,0.090402,0.088728003,0.089286,0.069371849,125260800
12/13/1985,0.089286,0.090402,0.088169999,0.089286,0.069371849,251148800
12/16/1985,0.089286,0.094866,0.089286,0.093192004,0.072406679,288915200
12/17/1985,0.093192004,0.09375,0.090960003,0.092076004,0.071539581,109065600
12/18/1985,0.095423996,0.102121003,0.095423996,0.099330001,0.077175662,559798400
12/19/1985,0.099330001,0.101562999,0.098771997,0.100446001,0.078042775,270121600
12/20/1985,0.100446001,0.101562999,0.099330001,0.099887997,0.077609196,206035200
12/23/1985,0.099887997,0.100446001,0.096539997,0.097655997,0.075875022,143225600
12/24/1985,0.097655997,0.098214,0.096539997,0.097098,0.075441495,64601600
12/26/1985,0.097098,0.098214,0.096539997,0.097098,0.075441495,45852800
12/27/1985,0.097098,0.101003997,0.097098,0.099887997,0.077609196,122886400
12/30/1985,0.099887997,0.101003997,0.098771997,0.099330001,0.077175662,107676800
12/31/1985,0.099330001,0.099887997,0.098214,0.098214,0.076308548,87248000
1/2/1986,0.098214,0.099330001,0.097098,0.099330001,0.077175662,117420800
1/3/1986,0.099330001,0.099887997,0.098771997,0.099887997,0.077609196,242166400
1/6/1986,0.099887997,0.099887997,0.097655997,0.099330001,0.077175662,185046400
1/7/1986,0.099330001,0.102678999,0.098771997,0.102678999,0.07977771,470534400
1/8/1986,0.102678999,0.104911,0.101562999,0.102121003,0.079344146,607600000
1/9/1986,0.102121003,0.102678999,0.097655997,0.101003997,0.07847628,447238400
1/10/1986,0.101003997,0.103237003,0.101003997,0.101562999,0.078910641,153238400
1/13/1986,0.101562999,0.103237003,0.100446001,0.102678999,0.07977771,215420800
1/14/1986,0.102678999,0.106027,0.100446001,0.103794999,0.080644801,272697600
1/15/1986,0.103794999,0.107143,0.103237003,0.106585003,0.082812503,423472000
1/16/1986,0.106585003,0.110491,0.106585003,0.109375,0.084980227,534777600
1/17/1986,0.109375,0.110491,0.106585003,0.107143,0.083246082,345385600
1/20/1986,0.107143,0.107143,0.104353003,0.106585003,0.082812503,127411200
1/21/1986,0.106585003,0.107701004,0.106027,0.107143,0.083246082,151961600
1/22/1986,0.107143,0.107701004,0.099887997,0.104353003,0.081078373,143001600
1/23/1986,0.104353003,0.104911,0.101562999,0.102678999,0.07977771,156419200
1/24/1986,0.102678999,0.104353003,0.101003997,0.101003997,0.07847628,111977600
1/27/1986,0.101003997,0.101562999,0.098214,0.098771997,0.076742075,389580800
1/28/1986,0.098771997,0.099887997,0.098214,0.099330001,0.077175662,222297600
1/29/1986,0.099330001,0.108817004,0.098214,0.105469003,0.081945397,589568000
1/30/1986,0.104911,0.104911,0.102121003,0.102678999,0.07977771,236880000
1/31/1986,0.102678999,0.103794999,0.102121003,0.103237003,0.080211252,147705600
2/3/1986,0.103237003,0.107143,0.102121003,0.106585003,0.082812503,350022400
2/4/1986,0.106585003,0.108817004,0.106027,0.106027,0.082378939,260176000
2/5/1986,0.106027,0.106585003,0.104911,0.106027,0.082378939,197164800
2/6/1986,0.106027,0.108259,0.105469003,0.107701004,0.083679609,134220800
2/7/1986,0.107701004,0.107701004,0.104911,0.107143,0.083246082,129404800
2/10/1986,0.107143,0.109375,0.106027,0.106585003,0.082812503,111843200
2/11/1986,0.106585003,0.107143,0.104911,0.106585003,0.082812503,153462400
2/12/1986,0.106585003,0.107143,0.106027,0.107143,0.083246082,133056000
2/13/1986,0.107143,0.107143,0.106027,0.106585003,0.082812503,109379200
2/14/1986,0.106585003,0.107701004,0.106027,0.106027,0.082378939,137513600
2/18/1986,0.106027,0.107143,0.103794999,0.106585003,0.082812503,148108800
2/19/1986,0.106585003,0.113839,0.106585003,0.111607,0.086714439,359676800
2/20/1986,0.111607,0.113280997,0.111048996,0.112164997,0.087147959,137916800
2/21/1986,0.112164997,0.114955001,0.112164997,0.112723,0.087581508,189078400
2/24/1986,0.112723,0.114955001,0.111607,0.114955001,0.08931569,247116800
2/25/1986,0.114955001,0.117746003,0.112164997,0.117746003,0.091484211,224739200
2/26/1986,0.117746003,0.119419999,0.116071001,0.116071001,0.090182781,164729600
2/27/1986,0.116071001,0.116628997,0.113839,0.114396997,0.088882133,108124800
2/28/1986,0.114396997,0.115512997,0.111048996,0.111607,0.086714439,125126400
3/3/1986,0.111607,0.112164997,0.109375,0.109932996,0.085413821,108819200
3/4/1986,0.109932996,0.111607,0.109375,0.109932996,0.085413821,89107200
3/5/1986,0.109932996,0.113839,0.108259,0.112723,0.087581508,177027200
3/6/1986,0.112723,0.114955001,0.112164997,0.113280997,0.088015094,101337600
3/7/1986,0.113280997,0.113280997,0.110491,0.110491,0.085847333,96185600
3/10/1986,0.110491,0.111048996,0.109932996,0.109932996,0.085413821,75488000
3/11/1986,0.109932996,0.111048996,0.109375,0.111048996,0.08628086,103062400
3/12/1986,0.111048996,0.112164997,0.110491,0.110491,0.085847333,85680000
3/13/1986,0.110491,0.111607,0.108817004,0.110491,0.085847333,115964800
3/14/1986,0.110491,0.117187999,0.110491,0.116628997,0.090616308,384854400
3/17/1986,0.116071001,0.116071001,0.113280997,0.116071001,0.090182781,118720000
3/18/1986,0.116071001,0.121652,0.115512997,0.119978003,0.093218394,249356800
3/19/1986,0.119978003,0.121652,0.117746003,0.118303999,0.091917768,189884800
3/20/1986,0.125,0.132254004,0.125,0.126115993,0.097987346,904131200
3/21/1986,0.126115993,0.128347993,0.122768,0.123326004,0.095819645,260377600
3/24/1986,0.123326004,0.123326004,0.117746003,0.119419999,0.092784822,294313600
3/25/1986,0.119419999,0.124442004,0.119419999,0.124442004,0.096686758,281075200
3/26/1986,0.124442004,0.128347993,0.124442004,0.126115993,0.097987346,222140800
3/27/1986,0.126115993,0.129464,0.126115993,0.126115993,0.097987346,219004800
3/31/1986,0.126115993,0.127232,0.125,0.126115993,0.097987346,187801600
4/1/1986,0.126115993,0.126115993,0.120536,0.121652,0.094519027,222723200
4/2/1986,0.121652,0.122210003,0.117187999,0.121652,0.094519027,325292800
4/3/1986,0.121652,0.123326004,0.119978003,0.120536,0.093651935,211075200
4/4/1986,0.120536,0.120536,0.118862003,0.119419999,0.092784822,125955200
4/7/1986,0.119419999,0.122768,0.117187999,0.121652,0.094519027,120131200
4/8/1986,0.121652,0.123884,0.121652,0.123326004,0.095819645,193222400
4/9/1986,0.123326004,0.123884,0.119978003,0.121094003,0.094085485,135318400
4/10/1986,0.121094003,0.122210003,0.119978003,0.121652,0.094519027,109984000
4/11/1986,0.121652,0.122768,0.120536,0.120536,0.093651935,75667200
4/14/1986,0.120536,0.121652,0.119419999,0.119978003,0.093218394,84963200
4/15/1986,0.119978003,0.122768,0.119978003,0.122210003,0.094952546,131398400
4/16/1986,0.122210003,0.127232,0.122210003,0.126115993,0.097987346,210828800
4/17/1986,0.126115993,0.130022004,0.125,0.129464,0.10058865,270099200
4/18/1986,0.129464,0.133370996,0.128347993,0.132813007,0.103190675,247676800
4/21/1986,0.133370996,0.137277007,0.133370996,0.135602996,0.105358422,273548800
4/22/1986,0.135602996,0.139509007,0.132254004,0.133370996,0.10362424,327868800
4/23/1986,0.133370996,0.135602996,0.131137997,0.132254004,0.102756374,261475200
4/24/1986,0.132254004,0.140625,0.131696001,0.140066996,0.108826771,458371200
4/25/1986,0.140066996,0.145647004,0.140066996,0.143972993,0.111861601,261072000
4/28/1986,0.143972993,0.146204993,0.141740993,0.142857,0.11099451,145532800
4/29/1986,0.142857,0.143972993,0.119978003,0.139509007,0.10839323,132697600
4/30/1986,0.139509007,0.141183004,0.135045007,0.135045007,0.10492485,137782400
5/1/1986,0.135045007,0.135045007,0.132813007,0.135045007,0.10492485,257936000
5/2/1986,0.135045007,0.138393,0.134487003,0.136161,0.105791926,93587200
5/5/1986,0.136161,0.145089,0.136161,0.143415004,0.111428045,149340800
5/6/1986,0.143972993,0.148438007,0.143972993,0.145647004,0.113162182,218534400
5/7/1986,0.145647004,0.146762997,0.139509007,0.140625,0.109260313,198800000
5/8/1986,0.140625,0.147879004,0.140625,0.147321001,0.11446283,233363200
5/9/1986,0.147321001,0.150112003,0.146204993,0.148995996,0.115764245,222499200
5/12/1986,0.148995996,0.163504004,0.148438007,0.162387997,0.126169354,400422400
5/13/1986,0.162387997,0.162946001,0.157365993,0.160714,0.124868684,471766400
5/14/1986,0.160714,0.166852996,0.160714,0.164620996,0.127904341,482988800
5/15/1986,0.164620996,0.165178999,0.159040004,0.160714,0.124868684,222544000
5/16/1986,0.160714,0.161829993,0.156808004,0.160714,0.124868684,319244800
5/19/1986,0.160714,0.162946001,0.158482,0.159040004,0.123568058,209507200
5/20/1986,0.159040004,0.159040004,0.152902007,0.157923996,0.122701012,245795200
5/21/1986,0.157923996,0.166295007,0.15625,0.165178999,0.12833789,346729600
5/22/1986,0.165178999,0.167411,0.159597993,0.164063007,0.127470762,220505600
5/23/1986,0.164063007,0.165737003,0.162387997,0.165178999,0.12833789,139843200
5/27/1986,0.165178999,0.165178999,0.162387997,0.164620996,0.127904341,84649600
5/28/1986,0.164620996,0.167411,0.164063007,0.166295007,0.129204944,207132800
5/29/1986,0.166295007,0.166295007,0.162946001,0.165178999,0.12833789,101427200
5/30/1986,0.165178999,0.166295007,0.162946001,0.165178999,0.12833789,127433600
6/2/1986,0.165178999,0.166852996,0.164063007,0.165737003,0.128771409,199248000
6/3/1986,0.165737003,0.170201004,0.165737003,0.169084996,0.131372601,325897600
6/4/1986,0.169084996,0.173548996,0.168527007,0.172990993,0.134407476,300652800
6/5/1986,0.172990993,0.174665004,0.171875,0.173548996,0.13484098,147884800
6/6/1986,0.173548996,0.173548996,0.167411,0.168527007,0.130939171,177363200
6/9/1986,0.168527007,0.169084996,0.160155997,0.160714,0.124868684,247027200
6/10/1986,0.160714,0.160714,0.156808004,0.160714,0.124868684,246892800
6/11/1986,0.160714,0.161829993,0.158482,0.161272004,0.125302255,186860800
6/12/1986,0.161272004,0.162387997,0.160714,0.160714,0.124868684,129091200
6/13/1986,0.160714,0.162387997,0.157365993,0.162387997,0.126169354,143001600
6/16/1986,0.162387997,0.164620996,0.159040004,0.160155997,0.124435171,173600000
6/17/1986,0.160155997,0.160714,0.151786,0.152902007,0.118799105,222051200
6/18/1986,0.152902007,0.155134007,0.145089,0.152902007,0.118799105,429654400
6/19/1986,0.152902007,0.159597993,0.151227996,0.15625,0.121400349,344646400
6/20/1986,0.15625,0.161272004,0.15625,0.160714,0.124868684,161302400
6/23/1986,0.160714,0.161829993,0.154576004,0.155134007,0.12053325,116323200
6/24/1986,0.155134007,0.156808004,0.153459996,0.155691996,0.120966762,141993600
6/25/1986,0.15625,0.160714,0.15625,0.160155997,0.124435171,131980800
6/26/1986,0.160155997,0.162387997,0.158482,0.161829993,0.125735775,116928000
6/27/1986,0.161829993,0.164063007,0.158482,0.160155997,0.124435171,50198400
6/30/1986,0.160155997,0.161829993,0.159597993,0.160155997,0.124435171,70761600
7/1/1986,0.160155997,0.161272004,0.155134007,0.157923996,0.122701012,87718400
7/2/1986,0.157923996,0.161829993,0.157923996,0.161272004,0.125302255,144838400
7/3/1986,0.161272004,0.168527007,0.159040004,0.167969003,0.130505577,181171200
7/7/1986,0.167969003,0.168527007,0.157923996,0.159040004,0.123568058,181820800
7/8/1986,0.157365993,0.157365993,0.152344003,0.152902007,0.118799105,273683200
7/9/1986,0.152902007,0.155134007,0.151786,0.154576004,0.120099708,365120000
7/10/1986,0.155134007,0.157923996,0.154576004,0.157923996,0.122701012,208566400
7/11/1986,0.157923996,0.168527007,0.157365993,0.165737003,0.128771409,224000000
7/14/1986,0.165737003,0.166852996,0.161829993,0.161829993,0.125735775,237440000
7/15/1986,0.15625,0.15625,0.152902007,0.155691996,0.120966762,297920000
7/16/1986,0.158482,0.159040004,0.146204993,0.149553999,0.11619778,539840000
7/17/1986,0.149553999,0.150670007,0.143415004,0.143972993,0.111861601,250880000
7/18/1986,0.143972993,0.145089,0.139509007,0.141740993,0.110127375,309120000
7/21/1986,0.147321001,0.150670007,0.146204993,0.149553999,0.11619778,228480000
7/22/1986,0.149553999,0.154576004,0.148438007,0.154576004,0.120099708,239680000
7/23/1986,0.154576004,0.154576004,0.152344003,0.152344003,0.118365549,179491200
7/24/1986,0.152902007,0.153459996,0.147321001,0.147879004,0.114896387,144569600
7/25/1986,0.147879004,0.151786,0.147321001,0.151786,0.117932037,217459200
7/28/1986,0.151227996,0.151786,0.143972993,0.144530997,0.112295128,246400000
7/29/1986,0.143972993,0.143972993,0.137277007,0.139509007,0.10839323,595840000
7/30/1986,0.139509007,0.140625,0.133928999,0.136161,0.105791926,255360000
7/31/1986,0.136161,0.140625,0.136161,0.139509007,0.10839323,282240000
8/1/1986,0.138951004,0.141740993,0.138951004,0.140066996,0.108826771,150080000
8/4/1986,0.140066996,0.140625,0.136719003,0.140625,0.109260313,130166400
8/5/1986,0.141183004,0.144530997,0.140625,0.143415004,0.111428045,117891200
8/6/1986,0.143415004,0.143415004,0.138393,0.138951004,0.10795968,185203200
8/7/1986,0.138951004,0.145647004,0.138951004,0.141740993,0.110127375,173398400
8/8/1986,0.142298996,0.144530997,0.141183004,0.141183004,0.10969387,110140800
8/11/1986,0.142298996,0.149553999,0.141740993,0.149553999,0.11619778,183433600
8/12/1986,0.148995996,0.153459996,0.148995996,0.152902007,0.118799105,244160000
8/13/1986,0.152902007,0.161829993,0.152902007,0.160714,0.124868684,454720000
8/14/1986,0.160714,0.165178999,0.160714,0.160714,0.124868684,230720000
8/15/1986,0.161272004,0.162946001,0.159040004,0.159597993,0.124001577,137177600
8/18/1986,0.159597993,0.160155997,0.15625,0.157923996,0.122701012,147347200
8/19/1986,0.156808004,0.158482,0.154576004,0.157923996,0.122701012,137782400
8/20/1986,0.157365993,0.162946001,0.157365993,0.161829993,0.125735775,171315200
8/21/1986,0.161272004,0.162387997,0.159597993,0.159597993,0.124001577,194656000
8/22/1986,0.160155997,0.163504004,0.160155997,0.161829993,0.125735775,115718400
8/25/1986,0.162946001,0.164620996,0.162387997,0.162387997,0.126169354,126403200
8/26/1986,0.162387997,0.164620996,0.162387997,0.163504004,0.127036452,131241600
8/27/1986,0.163504004,0.165178999,0.161829993,0.165178999,0.12833789,147033600
8/28/1986,0.165178999,0.169643,0.164620996,0.168527007,0.130939171,219699200
8/29/1986,0.167969003,0.169643,0.164620996,0.165178999,0.12833789,135228800
9/2/1986,0.165737003,0.165737003,0.155134007,0.155134007,0.12053325,232960000
9/3/1986,0.155134007,0.155691996,0.152344003,0.155134007,0.12053325,117488000
9/4/1986,0.15625,0.158482,0.155134007,0.158482,0.123134553,198800000
9/5/1986,0.159040004,0.160155997,0.15625,0.156808004,0.121833906,98492800
9/8/1986,0.15625,0.15625,0.150112003,0.155134007,0.12053325,126201600
9/9/1986,0.154576004,0.160714,0.154576004,0.159597993,0.124001577,150774400
9/10/1986,0.159040004,0.160155997,0.155134007,0.15625,0.121400349,75667200
9/11/1986,0.154576004,0.155134007,0.145089,0.145647004,0.113162182,134355200
9/12/1986,0.145089,0.146204993,0.141740993,0.141740993,0.110127375,228480000
9/15/1986,0.143972993,0.147879004,0.142857,0.147879004,0.114896387,222723200
9/16/1986,0.147879004,0.156808004,0.145089,0.155691996,0.120966762,246400000
9/17/1986,0.155691996,0.15625,0.152902007,0.152902007,0.118799105,116860800
9/18/1986,0.152902007,0.154018,0.150670007,0.151786,0.117932037,99030400
9/19/1986,0.150670007,0.151227996,0.148438007,0.150112003,0.116631351,127612800
9/22/1986,0.149553999,0.157923996,0.149553999,0.157365993,0.122267418,239680000
9/23/1986,0.157365993,0.161829993,0.156808004,0.161272004,0.125302255,338240000
9/24/1986,0.161272004,0.162387997,0.151786,0.156808004,0.121833906,176870400
9/25/1986,0.156808004,0.157365993,0.150112003,0.154018,0.119666189,187801600
9/26/1986,0.152344003,0.153459996,0.151227996,0.152902007,0.118799105,70022400
9/29/1986,0.150112003,0.151227996,0.141183004,0.145089,0.112728693,208947200
9/30/1986,0.146762997,0.151227996,0.145647004,0.149553999,0.11619778,180790400
10/1/1986,0.148995996,0.154018,0.148995996,0.152344003,0.118365549,138588800
10/2/1986,0.150670007,0.153459996,0.149553999,0.152344003,0.118365549,94819200
10/3/1986,0.153459996,0.155134007,0.148995996,0.150670007,0.117064916,138745600
10/6/1986,0.150670007,0.152902007,0.150112003,0.152344003,0.118365549,94505600
10/7/1986,0.151786,0.152344003,0.146762997,0.147321001,0.11446283,127993600
10/8/1986,0.146762997,0.147321001,0.143972993,0.146204993,0.113595732,111574400
10/9/1986,0.146204993,0.148438007,0.145647004,0.147321001,0.11446283,77952000
10/10/1986,0.146762997,0.148995996,0.144530997,0.148438007,0.115330681,58531200
10/13/1986,0.147879004,0.154576004,0.147321001,0.154576004,0.120099708,99680000
10/14/1986,0.154576004,0.157365993,0.150670007,0.151786,0.117932037,199337600
10/15/1986,0.149553999,0.149553999,0.146204993,0.148995996,0.115764245,205408000
10/16/1986,0.148995996,0.151227996,0.148438007,0.150112003,0.116631351,135766400
10/17/1986,0.150670007,0.151786,0.148995996,0.150112003,0.116631351,151872000
10/20/1986,0.149553999,0.150112003,0.146762997,0.146762997,0.114029296,148982400
10/21/1986,0.147321001,0.147321001,0.145647004,0.146204993,0.113595732,113724800
10/22/1986,0.146204993,0.146762997,0.143972993,0.145089,0.112728693,94483200
10/23/1986,0.145089,0.147879004,0.145089,0.147879004,0.114896387,123132800
10/24/1986,0.147879004,0.148438007,0.146204993,0.147321001,0.11446283,75331200
10/27/1986,0.149553999,0.151786,0.148438007,0.151786,0.117932037,151200000
10/28/1986,0.151786,0.152344003,0.147321001,0.148995996,0.115764245,142240000
10/29/1986,0.149553999,0.149553999,0.147879004,0.148995996,0.115764245,85433600
10/30/1986,0.149553999,0.155134007,0.148995996,0.152902007,0.118799105,293440000
10/31/1986,0.152902007,0.155691996,0.152902007,0.154576004,0.120099708,121296000
11/3/1986,0.155134007,0.156808004,0.154576004,0.15625,0.121400349,151827200
11/4/1986,0.155691996,0.160155997,0.151227996,0.159597993,0.124001577,246400000
11/5/1986,0.159597993,0.165737003,0.158482,0.165178999,0.12833789,624960000
11/6/1986,0.163504004,0.164620996,0.159597993,0.161272004,0.125302255,331520000
11/7/1986,0.160714,0.161272004,0.155691996,0.159597993,0.124001577,143158400
11/10/1986,0.160155997,0.160155997,0.156808004,0.157923996,0.122701012,105884800
11/11/1986,0.158482,0.159597993,0.157365993,0.158482,0.123134553,50176000
11/12/1986,0.159597993,0.163504004,0.159040004,0.163504004,0.127036452,130995200
11/13/1986,0.162946001,0.162946001,0.158482,0.158482,0.123134553,137513600
11/14/1986,0.158482,0.158482,0.155691996,0.157365993,0.122267418,135116800
11/17/1986,0.157365993,0.165178999,0.15625,0.162387997,0.126169354,141680000
11/18/1986,0.162387997,0.164063007,0.156808004,0.157923996,0.122701012,170060800
11/19/1986,0.156808004,0.157365993,0.154018,0.15625,0.121400349,302400000
11/20/1986,0.155691996,0.157923996,0.155691996,0.157365993,0.122267418,295680000
11/21/1986,0.157365993,0.161829993,0.156808004,0.160714,0.124868684,286720000
11/24/1986,0.161829993,0.170201004,0.160714,0.169643,0.13180612,376320000
11/25/1986,0.169643,0.180245996,0.169643,0.179688007,0.139610827,848960000
11/26/1986,0.179129004,0.184152007,0.178571001,0.180803999,0.140477851,506240000
11/28/1986,0.180803999,0.181362003,0.176897004,0.178571001,0.138742909,220550400
12/1/1986,0.178571001,0.179129004,0.174665004,0.179129004,0.139176458,347200000
12/2/1986,0.180803999,0.186384007,0.178571001,0.185268,0.14394623,369600000
12/3/1986,0.185826004,0.191964,0.185268,0.190847993,0.148281679,336000000
12/4/1986,0.190290004,0.190847993,0.1875,0.189732,0.14741458,268800000
12/5/1986,0.190290004,0.195313007,0.189732,0.195313007,0.151750818,262080000
12/8/1986,0.194754004,0.195870996,0.189173996,0.189732,0.14741458,347200000
12/9/1986,0.189173996,0.190290004,0.183594003,0.189173996,0.146981046,302400000
12/10/1986,0.189173996,0.195313007,0.1875,0.194196001,0.150882989,244160000
12/11/1986,0.194754004,0.195870996,0.190290004,0.191405997,0.148715228,226240000
12/12/1986,0.191405997,0.191964,0.184152007,0.184152007,0.143079162,180118400
12/15/1986,0.183036,0.186384007,0.180245996,0.186384007,0.144813359,209059200
12/16/1986,0.185826004,0.189732,0.185826004,0.189732,0.14741458,151939200
12/17/1986,0.189173996,0.189732,0.182477996,0.184152007,0.143079162,151110400
12/18/1986,0.183594003,0.186941996,0.181920007,0.184709996,0.143512696,175056000
12/19/1986,0.184709996,0.189732,0.184709996,0.188058004,0.146114007,199091200
12/22/1986,0.1875,0.189732,0.186384007,0.188058004,0.146114007,164371200
12/23/1986,0.188615993,0.189173996,0.186941996,0.188058004,0.146114007,244160000
12/24/1986,0.1875,0.188058004,0.185826004,0.186941996,0.145246893,95760000
12/26/1986,0.186941996,0.186941996,0.183036,0.183036,0.142212093,89868800
12/29/1986,0.183036,0.183594003,0.179688007,0.180803999,0.140477851,117644800
12/30/1986,0.180803999,0.185268,0.180245996,0.183036,0.142212093,148153600
12/31/1986,0.183036,0.184709996,0.180245996,0.180803999,0.140477851,132563200
1/2/1987,0.180245996,0.183594003,0.179129004,0.182477996,0.141778529,120870400
1/5/1987,0.184152007,0.193079993,0.183036,0.191964,0.149148762,239680000
1/6/1987,0.192522004,0.196428999,0.190290004,0.195313007,0.151750818,324800000
1/7/1987,0.195870996,0.200334996,0.194754004,0.199777007,0.155219227,434560000
1/8/1987,0.199777007,0.201451004,0.198661,0.199777007,0.155219227,291200000
1/9/1987,0.199777007,0.204240993,0.198102996,0.202566996,0.157386944,239680000
1/12/1987,0.203125,0.204240993,0.199777007,0.203125,0.157820463,232960000
1/13/1987,0.201451004,0.202566996,0.199219003,0.199219003,0.154785678,211724800
1/14/1987,0.199219003,0.215402007,0.198661,0.214844003,0.166925728,504000000
1/15/1987,0.215402007,0.229352996,0.214286,0.222655997,0.172995284,546560000
1/16/1987,0.223214,0.223214,0.213170007,0.217634007,0.1690934,407680000
1/19/1987,0.217634007,0.237165004,0.213727996,0.237165004,0.184268355,362880000
1/20/1987,0.245536,0.248884007,0.229911,0.230469003,0.179065704,775040000
1/21/1987,0.227120996,0.228237003,0.21875,0.21875,0.169960454,533120000
1/22/1987,0.218191996,0.234933004,0.216518,0.234375,0.182100534,472640000
1/23/1987,0.234375,0.236607,0.224329993,0.224329993,0.174295917,459200000
1/26/1987,0.223214,0.225446001,0.220982,0.222097993,0.17256172,351680000
1/27/1987,0.223214,0.237165004,0.222655997,0.235490993,0.182967618,378560000
1/28/1987,0.236607,0.248884007,0.232701004,0.247209996,0.192072853,414400000
1/29/1987,0.249441996,0.255580008,0.238280997,0.241629004,0.187736586,557760000
1/30/1987,0.241071001,0.249441996,0.234933004,0.247768,0.192506343,409920000
2/2/1987,0.247768,0.25,0.242188007,0.249441996,0.193807006,246400000
2/3/1987,0.25,0.250557989,0.244420007,0.247768,0.192506343,178617600
2/4/1987,0.247768,0.247768,0.242745996,0.245536,0.190772161,217840000
2/5/1987,0.245536,0.246094003,0.237165004,0.240512997,0.186869532,340480000
2/6/1987,0.241071001,0.241071001,0.236048996,0.241071001,0.187303036,293440000
2/9/1987,0.236048996,0.238280997,0.233259007,0.234933004,0.182534099,157001600
2/10/1987,0.234375,0.235490993,0.230469003,0.235490993,0.182967618,166790400
2/11/1987,0.236607,0.253347993,0.235490993,0.252231985,0.195974693,342720000
2/12/1987,0.254464,0.267298996,0.254464,0.261718988,0.203345776,710080000
2/13/1987,0.261718988,0.279018015,0.258929014,0.277343988,0.215485796,510720000
2/17/1987,0.277343988,0.296875,0.276228011,0.296317011,0.230227143,409920000
2/18/1987,0.297432989,0.300781012,0.282923996,0.283481985,0.220254749,470400000
2/19/1987,0.283481985,0.283481985,0.275669992,0.278459996,0.216352895,313600000
2/20/1987,0.278459996,0.279018015,0.270646989,0.273438007,0.212451071,190646400
2/23/1987,0.271762997,0.286830008,0.266182989,0.281807989,0.218954176,351680000
2/24/1987,0.282366008,0.294643015,0.281807989,0.292411,0.227192298,356160000
2/25/1987,0.292411,0.310268015,0.288504004,0.308593988,0.239765927,454720000
2/26/1987,0.310268015,0.318637997,0.303570986,0.308593988,0.239765927,499520000
2/27/1987,0.308593988,0.316964,0.302455008,0.3125,0.242800698,405440000
3/2/1987,0.313616008,0.314731985,0.299106985,0.301339,0.234129071,396480000
3/3/1987,0.301339,0.304129004,0.289063007,0.290179014,0.22545819,436800000
3/4/1987,0.293527007,0.304688007,0.291853011,0.301896989,0.234562591,448000000
3/5/1987,0.301339,0.308036,0.300222993,0.305804014,0.237598211,338240000
3/6/1987,0.300222993,0.305245996,0.297991008,0.300222993,0.233261928,176377600
3/9/1987,0.296875,0.297991008,0.287945986,0.288504004,0.224156752,255360000
3/10/1987,0.287945986,0.298548996,0.287945986,0.297991008,0.231527671,244160000
3/11/1987,0.300222993,0.303570986,0.295758992,0.295758992,0.229793578,218467200
3/12/1987,0.294643015,0.295758992,0.284040004,0.291294992,0.226325244,302400000
3/13/1987,0.291294992,0.294643015,0.283481985,0.283481985,0.220254749,197612800
3/16/1987,0.283481985,0.291294992,0.279018015,0.291294992,0.226325244,246400000
3/17/1987,0.292411,0.303570986,0.290179014,0.299106985,0.232394949,244160000
3/18/1987,0.300222993,0.301339,0.289063007,0.294643015,0.22892648,302400000
3/19/1987,0.293527007,0.305804014,0.292411,0.305245996,0.237164587,206729600
3/20/1987,0.304688007,0.311383992,0.304688007,0.304688007,0.236731097,347200000
3/23/1987,0.303570986,0.304688007,0.295758992,0.301339,0.234129071,246400000
3/24/1987,0.302455008,0.305804014,0.295758992,0.295758992,0.229793578,268800000
3/25/1987,0.296875,0.299106985,0.291294992,0.297991008,0.231527671,273280000
3/26/1987,0.297991008,0.302455008,0.296875,0.300222993,0.233261928,143024000
3/27/1987,0.300222993,0.301339,0.289063007,0.290179014,0.22545819,133907200
3/30/1987,0.283481985,0.286830008,0.277902007,0.279018015,0.216786459,259840000
3/31/1987,0.277902007,0.289063007,0.277902007,0.287945986,0.223723203,273280000
4/1/1987,0.28125,0.299106985,0.278459996,0.297991008,0.231527671,217862400
4/2/1987,0.304688007,0.320313007,0.299106985,0.320313007,0.248871148,777280000
4/3/1987,0.319195986,0.320870996,0.313616008,0.320313007,0.248871148,539840000
